SSC_NAME16	IndigenousStatus	persons
Mount Bundey	Both Aboriginal & Torres Strait Islander	0
Mount Bundey	Non-indigenous	33
Mount Bundey	Torres Strait Islander	0
Mount Johns	Aboriginal	9
Mount Johns	Both Aboriginal & Torres Strait Islander	0
Mount Johns	Non-indigenous	539
Mount Johns	Torres Strait Islander	0
Mount Liebig	Aboriginal	150
Mount Liebig	Both Aboriginal & Torres Strait Islander	8
Mount Liebig	Non-indigenous	11
Mount Liebig	Torres Strait Islander	0
Mount Zeil	Aboriginal	31
Mount Zeil	Both Aboriginal & Torres Strait Islander	0
Mount Zeil	Non-indigenous	52
Mount Zeil	Torres Strait Islander	0
Muirhead	Aboriginal	74
Muirhead	Both Aboriginal & Torres Strait Islander	15
Muirhead	Non-indigenous	2309
Muirhead	Torres Strait Islander	0
Murrumujuk	Aboriginal	0
Murrumujuk	Both Aboriginal & Torres Strait Islander	0
Murrumujuk	Non-indigenous	0
Murrumujuk	Torres Strait Islander	0
Mutitjulu	Aboriginal	243
Mutitjulu	Both Aboriginal & Torres Strait Islander	0
Mutitjulu	Non-indigenous	80
Mutitjulu	Torres Strait Islander	0
Nakara	Aboriginal	99
Nakara	Both Aboriginal & Torres Strait Islander	9
Nakara	Non-indigenous	1862
Nakara	Torres Strait Islander	8
Namatjira	Aboriginal	154
Namatjira	Both Aboriginal & Torres Strait Islander	0
Namatjira	Non-indigenous	21
Namatjira	Torres Strait Islander	0
Nauiyu	Aboriginal	306
Nauiyu	Both Aboriginal & Torres Strait Islander	0
Nauiyu	Non-indigenous	72
Nauiyu	Torres Strait Islander	0
Nemarluk	Aboriginal	128
Nemarluk	Both Aboriginal & Torres Strait Islander	0
Nemarluk	Non-indigenous	3
Nemarluk	Torres Strait Islander	0
Newcastle Waters	Aboriginal	48
Newcastle Waters	Both Aboriginal & Torres Strait Islander	0
Newcastle Waters	Non-indigenous	16
Newcastle Waters	Torres Strait Islander	0
Nganmarriyanga	Aboriginal	364
Nganmarriyanga	Both Aboriginal & Torres Strait Islander	0
Nganmarriyanga	Non-indigenous	26
Nganmarriyanga	Torres Strait Islander	0
Ngukurr	Aboriginal	970
Ngukurr	Both Aboriginal & Torres Strait Islander	106
Ngukurr	Non-indigenous	73
Ngukurr	Torres Strait Islander	0
Nhulunbuy	Aboriginal	437
Nhulunbuy	Both Aboriginal & Torres Strait Islander	11
Nhulunbuy	Non-indigenous	2777
Nhulunbuy	Torres Strait Islander	15
Nicholson (NT)	Aboriginal	21
Nicholson (NT)	Both Aboriginal & Torres Strait Islander	0
Nicholson (NT)	Non-indigenous	39
Nicholson (NT)	Torres Strait Islander	0
Nightcliff	Aboriginal	135
Nightcliff	Both Aboriginal & Torres Strait Islander	7
Nightcliff	Non-indigenous	3703
Nightcliff	Torres Strait Islander	8
Nitmiluk	Aboriginal	109
Nitmiluk	Both Aboriginal & Torres Strait Islander	0
Nitmiluk	Non-indigenous	60
Nitmiluk	Torres Strait Islander	0
Noonamah	Aboriginal	37
Noonamah	Both Aboriginal & Torres Strait Islander	3
Noonamah	Non-indigenous	279
Noonamah	Torres Strait Islander	0
Numbulwar	Aboriginal	643
Numbulwar	Both Aboriginal & Torres Strait Islander	34
Numbulwar	Non-indigenous	46
Numbulwar	Torres Strait Islander	0
Numburindi	Aboriginal	13
Numburindi	Both Aboriginal & Torres Strait Islander	0
Numburindi	Non-indigenous	-1
Numburindi	Torres Strait Islander	0
Nyirripi	Aboriginal	215
Nyirripi	Both Aboriginal & Torres Strait Islander	0
Nyirripi	Non-indigenous	21
Nyirripi	Torres Strait Islander	0
Palmerston City	Aboriginal	0
Palmerston City	Both Aboriginal & Torres Strait Islander	0
Palmerston City	Non-indigenous	21
Palmerston City	Torres Strait Islander	0
Pamayu	Aboriginal	0
Pamayu	Both Aboriginal & Torres Strait Islander	0
Pamayu	Non-indigenous	33
Pamayu	Torres Strait Islander	0
Papunya	Aboriginal	345
Papunya	Both Aboriginal & Torres Strait Islander	0
Papunya	Non-indigenous	59
Papunya	Torres Strait Islander	0
Parap	Aboriginal	102
Parap	Both Aboriginal & Torres Strait Islander	8
Parap	Non-indigenous	2634
Parap	Torres Strait Islander	3
Pellew Islands	Aboriginal	15
Pellew Islands	Both Aboriginal & Torres Strait Islander	0
Pellew Islands	Non-indigenous	-1
Pellew Islands	Torres Strait Islander	0
Peppimenarti	Aboriginal	147
Peppimenarti	Both Aboriginal & Torres Strait Islander	0
Peppimenarti	Non-indigenous	31
Peppimenarti	Torres Strait Islander	0
Petermann	Aboriginal	53
Petermann	Both Aboriginal & Torres Strait Islander	0
Petermann	Non-indigenous	132
Petermann	Torres Strait Islander	0
Pigeon Hole	Aboriginal	94
Pigeon Hole	Both Aboriginal & Torres Strait Islander	0
Pigeon Hole	Non-indigenous	26
Pigeon Hole	Torres Strait Islander	0
Pine Creek (NT)	Aboriginal	146
Pine Creek (NT)	Both Aboriginal & Torres Strait Islander	0
Pine Creek (NT)	Non-indigenous	182
Pine Creek (NT)	Torres Strait Islander	0
Pinelands (NT)	Aboriginal	3
Pinelands (NT)	Both Aboriginal & Torres Strait Islander	0
Pinelands (NT)	Non-indigenous	22
Pinelands (NT)	Torres Strait Islander	0
Pirlangimpi	Aboriginal	329
Pirlangimpi	Both Aboriginal & Torres Strait Islander	9
Pirlangimpi	Non-indigenous	33
Pirlangimpi	Torres Strait Islander	0
Point Stuart	Aboriginal	3
Point Stuart	Both Aboriginal & Torres Strait Islander	0
Point Stuart	Non-indigenous	19
Point Stuart	Torres Strait Islander	0
Rakula	Aboriginal	35
Rakula	Both Aboriginal & Torres Strait Islander	0
Rakula	Non-indigenous	61
Rakula	Torres Strait Islander	3
Ramingining	Aboriginal	805
Ramingining	Both Aboriginal & Torres Strait Islander	0
Ramingining	Non-indigenous	67
Ramingining	Torres Strait Islander	0
Ranken	Aboriginal	8
Ranken	Both Aboriginal & Torres Strait Islander	0
Ranken	Non-indigenous	36
Ranken	Torres Strait Islander	0
Rapid Creek	Aboriginal	158
Rapid Creek	Both Aboriginal & Torres Strait Islander	10
Rapid Creek	Non-indigenous	3107
Rapid Creek	Torres Strait Islander	7
Robin Falls	Aboriginal	0
Robin Falls	Both Aboriginal & Torres Strait Islander	0
Robin Falls	Non-indigenous	13
Robin Falls	Torres Strait Islander	0
Robinson River	Aboriginal	210
Robinson River	Both Aboriginal & Torres Strait Islander	0
Robinson River	Non-indigenous	12
Robinson River	Torres Strait Islander	0
Rosebery (NT)	Aboriginal	255
Rosebery (NT)	Both Aboriginal & Torres Strait Islander	23
Rosebery (NT)	Non-indigenous	3929
Rosebery (NT)	Torres Strait Islander	11
Ross (NT)	Aboriginal	47
Ross (NT)	Both Aboriginal & Torres Strait Islander	0
Ross (NT)	Non-indigenous	662
Ross (NT)	Torres Strait Islander	0
Rum Jungle	Aboriginal	7
Rum Jungle	Both Aboriginal & Torres Strait Islander	0
Rum Jungle	Non-indigenous	77
Rum Jungle	Torres Strait Islander	0
Sadadeen	Aboriginal	457
Sadadeen	Both Aboriginal & Torres Strait Islander	9
Sadadeen	Non-indigenous	1657
Sadadeen	Torres Strait Islander	0
Sandover	Aboriginal	580
Sandover	Both Aboriginal & Torres Strait Islander	3
Sandover	Non-indigenous	51
Sandover	Torres Strait Islander	0
Santa Teresa	Aboriginal	491
Santa Teresa	Both Aboriginal & Torres Strait Islander	5
Santa Teresa	Non-indigenous	83
Santa Teresa	Torres Strait Islander	0
Shoal Bay (NT)	Aboriginal	3
Shoal Bay (NT)	Both Aboriginal & Torres Strait Islander	0
Shoal Bay (NT)	Non-indigenous	13
Shoal Bay (NT)	Torres Strait Islander	0
Simpson (NT)	Aboriginal	0
Simpson (NT)	Both Aboriginal & Torres Strait Islander	0
Simpson (NT)	Non-indigenous	0
Simpson (NT)	Torres Strait Islander	0
Southport (NT)	Aboriginal	34
Southport (NT)	Both Aboriginal & Torres Strait Islander	0
Southport (NT)	Non-indigenous	198
Southport (NT)	Torres Strait Islander	0
Stapleton	Aboriginal	3
Stapleton	Both Aboriginal & Torres Strait Islander	0
Stapleton	Non-indigenous	65
Stapleton	Torres Strait Islander	0
Stuart (NT)	Aboriginal	202
Stuart (NT)	Both Aboriginal & Torres Strait Islander	9
Stuart (NT)	Non-indigenous	255
Stuart (NT)	Torres Strait Islander	0
Stuart Park	Aboriginal	147
Stuart Park	Both Aboriginal & Torres Strait Islander	7
Stuart Park	Non-indigenous	3979
Stuart Park	Torres Strait Islander	16
Sturt Plateau	Aboriginal	0
Sturt Plateau	Both Aboriginal & Torres Strait Islander	0
Sturt Plateau	Non-indigenous	46
Sturt Plateau	Torres Strait Islander	0
Tablelands (NT)	Aboriginal	102
Tablelands (NT)	Both Aboriginal & Torres Strait Islander	0
Tablelands (NT)	Non-indigenous	105
Tablelands (NT)	Torres Strait Islander	3
Tanami (NT)	Aboriginal	6
Tanami (NT)	Both Aboriginal & Torres Strait Islander	0
Tanami (NT)	Non-indigenous	67
Tanami (NT)	Torres Strait Islander	0
Tanami East	Aboriginal	5
Tanami East	Both Aboriginal & Torres Strait Islander	0
Tanami East	Non-indigenous	28
Tanami East	Torres Strait Islander	0
Tara (NT)	Aboriginal	90
Tara (NT)	Both Aboriginal & Torres Strait Islander	0
Tara (NT)	Non-indigenous	-1
Tara (NT)	Torres Strait Islander	0
Tennant Creek	Aboriginal	1509
Tennant Creek	Both Aboriginal & Torres Strait Islander	21
Tennant Creek	Non-indigenous	1455
Tennant Creek	Torres Strait Islander	6
Thamarrurr	Aboriginal	197
Thamarrurr	Both Aboriginal & Torres Strait Islander	0
Thamarrurr	Non-indigenous	0
Thamarrurr	Torres Strait Islander	0
The Gap (NT)	Aboriginal	244
The Gap (NT)	Both Aboriginal & Torres Strait Islander	3
The Gap (NT)	Non-indigenous	1459
The Gap (NT)	Torres Strait Islander	3
The Gardens (NT)	Aboriginal	46
The Gardens (NT)	Both Aboriginal & Torres Strait Islander	0
The Gardens (NT)	Non-indigenous	682
The Gardens (NT)	Torres Strait Islander	0
The Narrows (NT)	Aboriginal	60
The Narrows (NT)	Both Aboriginal & Torres Strait Islander	3
The Narrows (NT)	Non-indigenous	536
The Narrows (NT)	Torres Strait Islander	3
Ti Tree	Aboriginal	32
Ti Tree	Both Aboriginal & Torres Strait Islander	0
Ti Tree	Non-indigenous	38
Ti Tree	Torres Strait Islander	0
Timber Creek	Aboriginal	115
Timber Creek	Both Aboriginal & Torres Strait Islander	7
Timber Creek	Non-indigenous	127
Timber Creek	Torres Strait Islander	0
Tindal	Aboriginal	24
Tindal	Both Aboriginal & Torres Strait Islander	0
Tindal	Non-indigenous	833
Tindal	Torres Strait Islander	0
Tipperary (NT)	Aboriginal	16
Tipperary (NT)	Both Aboriginal & Torres Strait Islander	0
Tipperary (NT)	Non-indigenous	15
Tipperary (NT)	Torres Strait Islander	0
Titjikala	Aboriginal	197
Titjikala	Both Aboriginal & Torres Strait Islander	4
Titjikala	Non-indigenous	26
Titjikala	Torres Strait Islander	0
Tivendale	Aboriginal	0
Tivendale	Both Aboriginal & Torres Strait Islander	0
Tivendale	Non-indigenous	0
Tivendale	Torres Strait Islander	0
Tiwi	Aboriginal	245
Tiwi	Both Aboriginal & Torres Strait Islander	22
Tiwi	Non-indigenous	2281
Tiwi	Torres Strait Islander	14
Tiwi Islands	Aboriginal	63
Tiwi Islands	Both Aboriginal & Torres Strait Islander	3
Tiwi Islands	Non-indigenous	54
Tiwi Islands	Torres Strait Islander	3
Top Springs	Aboriginal	0
Top Springs	Both Aboriginal & Torres Strait Islander	0
Top Springs	Non-indigenous	3
Top Springs	Torres Strait Islander	0
Tortilla Flats	Aboriginal	0
Tortilla Flats	Both Aboriginal & Torres Strait Islander	0
Tortilla Flats	Non-indigenous	14
Tortilla Flats	Torres Strait Islander	0
Tumbling Waters	Aboriginal	19
Tumbling Waters	Both Aboriginal & Torres Strait Islander	4
Tumbling Waters	Non-indigenous	147
Tumbling Waters	Torres Strait Islander	0
Umbakumba	Aboriginal	472
Umbakumba	Both Aboriginal & Torres Strait Islander	3
Umbakumba	Non-indigenous	28
Umbakumba	Torres Strait Islander	0
Undoolya	Aboriginal	0
Undoolya	Both Aboriginal & Torres Strait Islander	0
Undoolya	Non-indigenous	0
Undoolya	Torres Strait Islander	0
Uralla (NT)	Aboriginal	19
Uralla (NT)	Both Aboriginal & Torres Strait Islander	0
Uralla (NT)	Non-indigenous	123
Uralla (NT)	Torres Strait Islander	0
Van Diemen Gulf	Aboriginal	0
Van Diemen Gulf	Both Aboriginal & Torres Strait Islander	0
Van Diemen Gulf	Non-indigenous	0
Van Diemen Gulf	Torres Strait Islander	0
Venn	Aboriginal	14
Venn	Both Aboriginal & Torres Strait Islander	0
Venn	Non-indigenous	140
Venn	Torres Strait Islander	0
Vernon Islands	Aboriginal	0
Vernon Islands	Both Aboriginal & Torres Strait Islander	0
Vernon Islands	Non-indigenous	0
Vernon Islands	Torres Strait Islander	0
Victoria River	Aboriginal	55
Victoria River	Both Aboriginal & Torres Strait Islander	0
Victoria River	Non-indigenous	97
Victoria River	Torres Strait Islander	0
Virginia (NT)	Aboriginal	111
Virginia (NT)	Both Aboriginal & Torres Strait Islander	3
Virginia (NT)	Non-indigenous	1715
Virginia (NT)	Torres Strait Islander	7
Wadeye	Aboriginal	2007
Wadeye	Both Aboriginal & Torres Strait Islander	29
Wadeye	Non-indigenous	241
Wadeye	Torres Strait Islander	3
Wagait Beach	Aboriginal	34
Wagait Beach	Both Aboriginal & Torres Strait Islander	6
Wagait Beach	Non-indigenous	421
Wagait Beach	Torres Strait Islander	0
Wagaman	Aboriginal	143
Wagaman	Both Aboriginal & Torres Strait Islander	21
Wagaman	Non-indigenous	1996
Wagaman	Torres Strait Islander	3
Wak Wak	Aboriginal	0
Wak Wak	Both Aboriginal & Torres Strait Islander	0
Wak Wak	Non-indigenous	0
Wak Wak	Torres Strait Islander	0
Wallace Rockhole	Aboriginal	100
Wallace Rockhole	Both Aboriginal & Torres Strait Islander	0
Wallace Rockhole	Non-indigenous	2
Wallace Rockhole	Torres Strait Islander	0
Wanguri	Aboriginal	108
Wanguri	Both Aboriginal & Torres Strait Islander	7
Wanguri	Non-indigenous	1752
Wanguri	Torres Strait Islander	9
Warruwi	Aboriginal	356
Warruwi	Both Aboriginal & Torres Strait Islander	5
Warruwi	Non-indigenous	21
Warruwi	Torres Strait Islander	7
Warumungu	Aboriginal	112
Warumungu	Both Aboriginal & Torres Strait Islander	0
Warumungu	Non-indigenous	45
Warumungu	Torres Strait Islander	0
Weddell	Aboriginal	15
Weddell	Both Aboriginal & Torres Strait Islander	0
Weddell	Non-indigenous	54
Weddell	Torres Strait Islander	0
West Arnhem	Aboriginal	660
West Arnhem	Both Aboriginal & Torres Strait Islander	5
West Arnhem	Non-indigenous	18
West Arnhem	Torres Strait Islander	0
White Gums	Aboriginal	8
White Gums	Both Aboriginal & Torres Strait Islander	0
White Gums	Non-indigenous	230
White Gums	Torres Strait Islander	0
Wickham (NT)	Aboriginal	0
Wickham (NT)	Both Aboriginal & Torres Strait Islander	0
Wickham (NT)	Non-indigenous	268
Wickham (NT)	Torres Strait Islander	0
Willowra	Aboriginal	268
Willowra	Both Aboriginal & Torres Strait Islander	3
Willowra	Non-indigenous	27
Willowra	Torres Strait Islander	3
Wilora	Aboriginal	98
Wilora	Both Aboriginal & Torres Strait Islander	0
Wilora	Non-indigenous	-3
Wilora	Torres Strait Islander	0
Wilton (NT)	Aboriginal	118
Wilton (NT)	Both Aboriginal & Torres Strait Islander	7
Wilton (NT)	Non-indigenous	11
Wilton (NT)	Torres Strait Islander	0
Winnellie	Aboriginal	7
Winnellie	Both Aboriginal & Torres Strait Islander	0
Winnellie	Non-indigenous	201
Winnellie	Torres Strait Islander	0
Wishart (NT)	Aboriginal	0
Wishart (NT)	Both Aboriginal & Torres Strait Islander	0
Wishart (NT)	Non-indigenous	0
Wishart (NT)	Torres Strait Islander	0
Woodroffe	Aboriginal	452
Woodroffe	Both Aboriginal & Torres Strait Islander	30
Woodroffe	Non-indigenous	2724
Woodroffe	Torres Strait Islander	27
Woolner	Aboriginal	14
Woolner	Both Aboriginal & Torres Strait Islander	0
Woolner	Non-indigenous	916
Woolner	Torres Strait Islander	0
Wulagi	Aboriginal	209
Wulagi	Both Aboriginal & Torres Strait Islander	50
Wulagi	Non-indigenous	2172
Wulagi	Torres Strait Islander	4
Wurrumiyanga	Aboriginal	1383
Wurrumiyanga	Both Aboriginal & Torres Strait Islander	24
Wurrumiyanga	Non-indigenous	156
Wurrumiyanga	Torres Strait Islander	0
Wutunugurra	Aboriginal	150
Wutunugurra	Both Aboriginal & Torres Strait Islander	0
Wutunugurra	Non-indigenous	16
Wutunugurra	Torres Strait Islander	0
Yarralin	Aboriginal	260
Yarralin	Both Aboriginal & Torres Strait Islander	0
Yarralin	Non-indigenous	33
Yarralin	Torres Strait Islander	0
Yarrawonga (NT)	Aboriginal	0
Yarrawonga (NT)	Both Aboriginal & Torres Strait Islander	0
Yarrawonga (NT)	Non-indigenous	32
Yarrawonga (NT)	Torres Strait Islander	0
Yirrkala	Aboriginal	669
Yirrkala	Both Aboriginal & Torres Strait Islander	0
Yirrkala	Non-indigenous	140
Yirrkala	Torres Strait Islander	0
Yuelamu	Aboriginal	177
Yuelamu	Both Aboriginal & Torres Strait Islander	31
Yuelamu	Non-indigenous	12
Yuelamu	Torres Strait Islander	0
Yuendumu	Aboriginal	643
Yuendumu	Both Aboriginal & Torres Strait Islander	10
Yuendumu	Non-indigenous	106
Yuendumu	Torres Strait Islander	0
Yulara	Aboriginal	114
Yulara	Both Aboriginal & Torres Strait Islander	17
Yulara	Non-indigenous	945
Yulara	Torres Strait Islander	23
Zuccoli	Aboriginal	65
Zuccoli	Both Aboriginal & Torres Strait Islander	4
Zuccoli	Non-indigenous	1060
Zuccoli	Torres Strait Islander	0
No usual address (NT)	Aboriginal	683
No usual address (NT)	Both Aboriginal & Torres Strait Islander	7
No usual address (NT)	Non-indigenous	1788
No usual address (NT)	Torres Strait Islander	11
Migratory - Offshore - Shipping (NT)	Aboriginal	0
Migratory - Offshore - Shipping (NT)	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (NT)	Non-indigenous	70
Migratory - Offshore - Shipping (NT)	Torres Strait Islander	0
ACT Remainder - Belconnen	Aboriginal	0
ACT Remainder - Belconnen	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Belconnen	Non-indigenous	31
ACT Remainder - Belconnen	Torres Strait Islander	0
ACT Remainder - Booth	Aboriginal	0
ACT Remainder - Booth	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Booth	Non-indigenous	31
ACT Remainder - Booth	Torres Strait Islander	0
ACT Remainder - Coree	Aboriginal	0
ACT Remainder - Coree	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Coree	Non-indigenous	7
ACT Remainder - Coree	Torres Strait Islander	0
ACT Remainder - Cotter River	Aboriginal	0
ACT Remainder - Cotter River	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Cotter River	Non-indigenous	0
ACT Remainder - Cotter River	Torres Strait Islander	0
ACT Remainder - Gungahlin	Aboriginal	0
ACT Remainder - Gungahlin	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Gungahlin	Non-indigenous	8
ACT Remainder - Gungahlin	Torres Strait Islander	0
ACT Remainder - Hall	Aboriginal	0
ACT Remainder - Hall	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Hall	Non-indigenous	0
ACT Remainder - Hall	Torres Strait Islander	0
ACT Remainder - Jerrabomberra	Aboriginal	0
ACT Remainder - Jerrabomberra	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Jerrabomberra	Non-indigenous	33
ACT Remainder - Jerrabomberra	Torres Strait Islander	0
ACT Remainder - Kowen	Aboriginal	3
ACT Remainder - Kowen	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Kowen	Non-indigenous	35
ACT Remainder - Kowen	Torres Strait Islander	0
ACT Remainder - Majura	Aboriginal	0
ACT Remainder - Majura	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Majura	Non-indigenous	54
ACT Remainder - Majura	Torres Strait Islander	0
ACT Remainder - Molonglo Valley	Aboriginal	0
ACT Remainder - Molonglo Valley	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Molonglo Valley	Non-indigenous	11
ACT Remainder - Molonglo Valley	Torres Strait Islander	0
ACT Remainder - Paddys River	Aboriginal	0
ACT Remainder - Paddys River	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Paddys River	Non-indigenous	69
ACT Remainder - Paddys River	Torres Strait Islander	0
ACT Remainder - Rendezvous Creek	Aboriginal	0
ACT Remainder - Rendezvous Creek	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Rendezvous Creek	Non-indigenous	3
ACT Remainder - Rendezvous Creek	Torres Strait Islander	0
ACT Remainder - Stromlo	Aboriginal	0
ACT Remainder - Stromlo	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Stromlo	Non-indigenous	61
ACT Remainder - Stromlo	Torres Strait Islander	0
ACT Remainder - Tuggeranong	Aboriginal	0
ACT Remainder - Tuggeranong	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Tuggeranong	Non-indigenous	35
ACT Remainder - Tuggeranong	Torres Strait Islander	0
ACT Remainder - Weston Creek	Aboriginal	0
ACT Remainder - Weston Creek	Both Aboriginal & Torres Strait Islander	0
ACT Remainder - Weston Creek	Non-indigenous	3
ACT Remainder - Weston Creek	Torres Strait Islander	0
Acton (ACT)	Aboriginal	12
Acton (ACT)	Both Aboriginal & Torres Strait Islander	0
Acton (ACT)	Non-indigenous	2074
Acton (ACT)	Torres Strait Islander	0
Ainslie	Aboriginal	71
Ainslie	Both Aboriginal & Torres Strait Islander	6
Ainslie	Non-indigenous	5112
Ainslie	Torres Strait Islander	0
Amaroo (ACT)	Aboriginal	87
